PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
8985499,"Danny Wolf",4800,PF/C,BKN,BOS,160987,1415928,,21,8.11,4.34,2.69,1.18,0.88,0.43,0.64,10.8,12.45,15.14,1.07,7.03,4.03,1.64,3.68,1.71,1.27,7.71,2.82,19.68,19.68,19.87,4.14,0.54%,126,125,FRI,247158,16,8985499,13.76,26.82,2.8,2.8,2.65,13.58,17.1,19.87,22.39,26.66,28.17,35.72,
8998169,"Ben Saraf",3000,PG,BKN,BOS,160987,1590554,,11.5,3.31,1.13,1.44,0.37,0.88,0.41,0.09,4.75,4.44,5.88,0.5,2.57,2.01,0.67,1.48,1.17,0.85,3.49,1.04,7.45,7.45,7.63,2.54,0.05%,126,125,FRI,622358,17,8998169,3.86,12.13,0,0,0.01,3.95,6.05,7.63,9.47,12.1,13.16,19.21,
8998170,"Nolan Traore",5200,PG,BKN,BOS,160987,1590550,,28,10.33,1.67,4.41,1.24,2.05,0.72,0.34,14.74,12,16.41,1.06,6.08,6.02,2.43,3.79,2.29,1.77,9.81,3.67,20.08,20.08,20.76,3.99,0.44%,126,125,FRI,622357,18,8998170,14.27,28.02,0.87,0.87,2.28,14.43,17.98,20.76,23.29,27.6,29.62,37.72,
13296,"Nikola Vucevic",6300,C,BOS,BKN,160987,457598,,23,11.44,6.91,1.74,1.13,1.36,0.64,0.5,13.18,18.35,20.09,1.14,8.65,6.99,3.46,3.04,1.41,1.14,10.03,4.59,24.4,24.4,24.98,3.97,0.54%,125,126,FRI,12334,19,13296,18.15,32.82,1.09,1.09,1.22,18.03,22.15,24.98,28.33,32.96,34.77,43.27,
35181,"Jaylen Brown",9800,SG/SF,BOS,BKN,160987,883436,,33,28.01,6.33,4.53,2.3,3.08,0.78,0.4,32.54,34.34,38.87,1.18,10.86,16.1,7.54,6.83,7.89,6.02,22.93,9.84,42.86,42.86,44.84,4.58,20.25%,125,126,FRI,28025,20,35181,35.41,54.92,14.16,14.16,7.33,35.36,40.74,44.84,48.43,54.83,57.4,67.64,
37858,"Derrick White",8200,PG,BOS,BKN,160987,796009,,33,16.45,3.79,5.83,2.79,1.54,1.07,1.03,22.28,20.24,26.07,2.1,9.62,6.74,2.8,7.83,2.83,2.48,14.57,5.59,34.5,34.5,34.84,4.25,3.26%,125,126,FRI,38299,22,37858,26.37,44.15,4.61,4.61,3.45,26.45,31.28,34.84,38.65,44.25,46.79,57.73,
2439093,"Payton Pritchard",7200,PG/SG,BOS,BKN,160987,945610,,32,17.75,3.56,5.3,3.05,1.2,1.02,0.12,23.05,21.31,26.61,1.14,8.86,7.3,3.49,7.93,1.87,1.61,15.23,6.54,32.19,32.19,33.4,4.64,8.20%,125,126,FRI,73477,23,2439093,25.02,42.69,8.9,8.9,7.69,25.08,29.69,33.4,37.11,42.74,45.05,54.77,
3005208,"Luka Garza",3500,C,BOS,BKN,160987,1061057,,5.5,2.5,1.15,0.31,0.25,0.2,0.13,0.07,2.81,3.65,3.96,0.2,1.46,1.13,0.6,0.63,0.74,0.55,1.76,0.85,4.75,4.75,4.83,1.38,0.21%,125,126,FRI,72919,24,3005208,1.55,8.96,0,0,0,1.51,3.32,4.83,6.34,9.06,10.26,15.09,
3005606,"Neemias Queta",5300,C,BOS,BKN,160987,1142902,,24.5,9.62,7.9,1.47,0,0.94,0.67,1.05,11.09,17.52,18.99,1.72,9.37,6.24,3.97,0,2.38,1.67,6.24,3.97,25.53,25.53,24.84,4.69,4.10%,125,126,FRI,86307,25,3005606,18.52,32.14,3.47,3.47,6.79,18.5,22.05,24.84,27.63,32.19,34.22,42.59,
3022247,"Sam Hauser",4800,SF/PF,BOS,BKN,160987,922378,,26.5,10.54,3.64,1.59,3.02,0.49,0.65,0.38,12.13,14.18,15.77,1.03,5.23,1.44,0.63,7.37,0.24,0.22,8.81,3.65,19.89,19.89,20.8,4.33,1.92%,125,126,FRI,72761,26,3022247,13.75,28.84,4.58,4.58,6.05,13.95,17.76,20.8,23.84,28.92,30.69,40.33,
4878181,"Jordan Walsh",3200,PF,BOS,BKN,160987,1401388,,11,3.03,2.42,0.53,0.47,0.31,0.59,0.19,3.56,5.45,5.98,0.78,2.95,1.27,0.59,1.37,0.6,0.43,2.64,1.06,8.76,8.76,8.49,2.65,0.30%,125,126,FRI,245001,27,4878181,4.58,13.32,0,0,0.01,4.37,6.69,8.49,10.29,13.38,14.66,21.1,
6412744,"Baylor Scheierman",4200,SG,BOS,BKN,160987,1177129,,25.5,6.05,4.43,1.71,1.46,0.69,0.77,0.24,7.76,10.48,12.19,1.01,6.14,1.54,0.62,4.1,0.53,0.43,5.64,2.08,16.27,16.27,16.56,3.94,0.37%,125,126,FRI,90655,28,6412744,10.79,23.26,0.51,0.51,1.9,10.7,14.01,16.56,19.11,23.18,24.71,32.61,
